Puzzle,Solution
000600007000000010009070600600000400702800060310760980000040000007280300201300794,835619247476523819129478635658192473792834561314765982563947128947281356281356794
200031005005600100003000809500062008002809341000300020400000000009000000060100000,286931475945678132713245869531462798672859341894317526427586913159723684368194257
000080000316000000040000203098600000470000000003000004600390801001270030900008702,752183946316429587849765213198642375475931628263857194627394851581276439934518762
090000780000902001301000400006024000000100000004000068007006100400200090000408200,592641783748932651361785429956824317873169542124357968287596134415273896639418275
000000000000000008005000079007200095500006800240090063800030004763059002004008000,492875316376912548185364279617283495539746821248591763821637954763459182954128637
001006530300200084540000060000009000194005008800000400908000046030961000000000000,781496532369257184542318967273849651194635278856172493918523746437961825625784319
045908002000060008007425000000000046020070000009100700070009600000000007000046090,645918372912367458387425961753892146124673589869154723578239614496581237231746895
000030090290041080104070000741300600000090000000004302002009000000000004060000208,675832491293541786184976523741328659326195847958764312432689175817253964569417238
005801000049300806010600000060904000000000000000050340006003009300000051457000000,635841297749325816218697534563984172874132965921756348186573429392468751457219683
400960007500000004000100360000007040090004102010030600360000020900000400000000000,481963257536872914729145368253617849697584132814239675365498721972351486148726593
048000600000058400000100000580000000219800040000007000026470900400000500090201000,148792653672358419953146287587914326219863745364527198826475931431689572795231864
001000070005000038040070500820040193094307080000000000170009000000830700000000019,281653974765194238349278561827546193594317682613982457178469325952831746436725819
007000021200760300800002070040023000076100009002000400000000000030900000000470910,467389521251764398893512674948623157376145289512897436189236745734951862625478913
050003170300491500000006000070000000090100000100000002009005060006234007000060030,654823179327491586918576324473652891892147653165389742239715468586234917741968235
108700400570090030040005001000067090000500010800000603300000057000379000000000000,198736425572194836643285971431867592926543718857921643369418257285379164714652389
000030400050000060496005100000000000061059000537000090020047013310006570009000000,172638459853194762496275138984761325261359847537482691625847913318926574749513286
190030000007020803002040910050080200800000700009057000000000300000300020008000405,194836572567921843382745916756483291823619754419257638271564389645398127938172465
500020039038000000070309001000000000700008002056000000000003027002100653000000100,561824739938716245274359861823571496749638512156942378615483927482197653397265184
004003800000040650260908070000209760000300008000000000407060200038000400020004000,754623891389147652261958374845219763912376548673485129497861235538792416126534987
050260000209000000830105000400009008000800001005040030001000000000502100060000084,154267893279438516836195247417329658923856471685741932791684325348572169562913784
000000657000000400010500003009200130000004009720010000500006090041907300000100705,234891657985763412617542983469275138153684279728319564572436891841957326396128745
300200000000501400000034090005070803900408007400000100200305000009000500000080020,354297681798561432162834795625179843913458267487623159246315978839742516571986324
800200010300000000000500200000004007017050006640020080060000503730081640400000000,856247319324196758971538264583614927217859436649723185168472593735981642492365871
000500000254000090009020306000700000003009820628000000080300070300000000500060000,836597241254136798719824356195782463473619825628453917981345672362971584547268139
060000809040070006908003250530800000000000000402090030059000700003000080820500903,361254879245978316978163254536821497197435628482796135659382741713649582824517963
050090020000403000000000048462700000800000700073000900600070030008500006007306200,354897621286413597719265348462759183895132764173648952621974835938521476547386219
